object_id,frame_list,x-coordinate,y-coordinate,angle
0,1,133,270,2.7898
0,2,135,250,2.783
0,3,162,265,2.6912000000000003
0,4,149,245,2.7354000000000003
0,5,142,249,2.7592
0,6,147,256,2.7422
0,7,143,275,2.7558
0,8,139,263,2.7694
0,9,139,251,2.7694
0,10,162,255,2.6912000000000003
0,11,142,256,2.7592
0,12,139,256,2.7694
0,13,149,253,2.7354000000000003
0,14,149,261,2.7354000000000003
0,15,142,244,2.7592
0,16,162,258,2.6912000000000003
0,17,133,253,2.7898
0,18,150,240,2.732
0,19,148,264,2.7388
0,20,144,249,2.7524
0,21,155,250,2.715
0,22,134,246,2.7864
0,23,130,258,2.8
0,24,139,255,2.7694
0,25,154,257,2.7184
0,26,146,257,2.7456
0,27,158,254,2.7048
0,28,160,250,2.698
0,29,167,270,2.6742
0,30,157,249,2.7082
0,31,144,258,2.7524
0,32,152,255,2.7252
0,33,147,262,2.7422
0,34,151,248,2.7286
0,35,167,273,2.6742
0,36,165,264,2.681
0,37,162,259,2.6912000000000003
0,38,145,269,2.749
0,39,173,260,2.6538
0,40,166,262,2.6776
0,41,179,258,2.6334
0,42,175,248,2.6470000000000002
0,43,154,266,2.7184
0,44,160,273,2.698
0,45,160,250,2.698
0,46,156,254,2.7116
0,47,162,242,2.6912000000000003
0,48,165,257,2.681
0,49,152,259,2.7252
0,50,162,244,2.6912000000000003
0,51,162,257,2.6912000000000003
0,52,168,255,2.6708
0,53,158,263,2.7048
0,54,167,245,2.6742
0,55,170,250,2.664
0,56,174,254,2.6504
0,57,172,249,2.6572
0,58,153,274,2.7218
0,59,163,246,2.6878
0,60,164,255,2.6844
0,61,162,268,2.6912000000000003
0,62,168,270,2.6708
0,63,164,242,2.6844
0,64,175,261,2.6470000000000002
0,65,168,248,2.6708
0,66,170,239,2.664
0,67,164,225,2.6844
0,68,181,263,2.61640350877193
0,69,181,260,2.61640350877193
0,70,182,247,2.61280701754386
0,71,187,255,2.594824561403509
0,72,186,257,2.598421052631579
0,73,197,243,2.558859649122807
0,74,181,255,2.61640350877193
0,75,168,267,2.6708
0,76,188,257,2.591228070175439
0,77,184,265,2.6056140350877195
0,78,184,244,2.6056140350877195
0,79,176,265,2.6436
0,80,192,251,2.5768421052631583
0,81,182,262,2.61280701754386
0,82,182,265,2.61280701754386
0,83,182,255,2.61280701754386
0,84,180,269,2.62
0,85,181,249,2.61640350877193
0,86,196,242,2.562456140350877
0,87,194,252,2.569649122807018
0,88,189,243,2.5876315789473687
0,89,204,251,2.533684210526316
0,90,192,249,2.5768421052631583
0,91,190,253,2.5840350877192986
0,92,192,264,2.5768421052631583
0,93,191,253,2.580438596491228
0,94,191,259,2.580438596491228
0,95,178,269,2.6368
0,96,193,259,2.5732456140350877
0,97,198,261,2.555263157894737
0,98,211,250,2.508508771929825
0,99,196,241,2.562456140350877
0,100,199,250,2.5516666666666667
0,101,183,257,2.6092105263157896
0,102,185,238,2.6020175438596493
0,103,193,247,2.5732456140350877
0,104,192,259,2.5768421052631583
0,105,197,254,2.558859649122807
0,106,191,253,2.580438596491228
0,107,198,257,2.555263157894737
0,108,187,251,2.594824561403509
0,109,183,263,2.6092105263157896
0,110,193,251,2.5732456140350877
0,111,205,264,2.530087719298246
0,112,183,246,2.6092105263157896
0,113,194,254,2.569649122807018
0,114,176,258,2.6436
0,115,188,252,2.591228070175439
0,116,189,257,2.5876315789473687
0,117,185,255,2.6020175438596493
